place_id,name,lat,lng,type,term,categories,business_status,rating,user_ratings_total,permanently_closed
ChIJdYeMaokH5IkRlNxu7Ry_2NE,Unique Cafe,42.252747,-71.79878699999999,Social Business,cafe,cafe; restaurant; food; point_of_interest; establishment,OPERATIONAL,4.9,49,NA
ChIJdz_6YbQH5IkRk3Y5saLjcLs,Bean Counter Bakery Cafe,42.2814064,-71.8051986,Social Business,cafe,bakery; cafe; food; point_of_interest; store; establishment,OPERATIONAL,4.6,144,NA
ChIJe_nyho0G5IkRZbGmRTcxRm8,Newton Hill,42.2672854,-71.8208133,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.5,98,NA
ChIJe3Jgz2sE5IkRe7qLMlFIdKg,Hadwen Park Congregational Church,42.2309355,-71.8368127,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4.9,13,NA
ChIJE4C_4ScH5IkR_r5_bKoleHM,Newton Square,42.2697947,-71.82527759999999,Park,square,point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJe6DovmQG5IkRQqz6o9s03Tc,Hydroponics & Garden Supplies,42.2587143,-71.8025129,Park,garden,point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJe6xWnHkH5IkRsGKsTNBBiQg,Institute Park Gazebo,42.2767315,-71.8072358,Park,park,park; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJe7jS7oAI5IkRr2YPjPFw-8Q,Regatta Point Park,42.2776044,-71.7581704,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.5,303,NA
ChIJeb5erzUG5IkRSiag1acEjkU,Massachusetts Vietnam Veterans Memorial,42.2811111,-71.7836111,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,4.7,460,NA
ChIJEcasTeAH5IkRrnaoB5cfCt4,Bovenzi Conservation Park Trailhead,42.3236414,-71.80709999999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,1,1,NA
