place_id,name,lat,lng,type,term,categories,business_status,user_ratings_total
ChIJL92-7qVw44kRsrr4TR4lhbs,Galaxy Park,42.3623669,-71.0843931,Park,park,park; point_of_interest; establishment,OPERATIONAL,5
ChIJL9hFHWh344kR4u0Ypc7ug18,One Brattle Square,42.3732801,-71.1211033,Park,square,point_of_interest; establishment,OPERATIONAL,41
ChIJl9Ws6INw44kRdGfN8LnjvOQ,Friends of Post Office Square,42.3558798,-71.05640149999999,Park,square,point_of_interest; establishment,OPERATIONAL,0
ChIJLas6c9lw44kRwfYtr_iCLYE,Assembly Square,42.3950042,-71.08255079999999,Park,square,shopping_mall; point_of_interest; establishment,OPERATIONAL,1512
ChIJlbIsb-5944kRTgbr_a62kTo,Andrews Park,42.2609283,-71.03745169999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,15
ChIJlboZy8V744kR7b6BJdfnDoE,Blue Hill Cafe,42.308373,-71.083669,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,13
ChIJLbqHXGtw44kR2E1zDDlRtlU,Massport Harborwalk Park,42.3646609,-71.0266546,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,80
ChIJLcukUXF544kRd7y658Eogpg,Educational Resource Center,42.3337352,-71.16800549999999,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJLcYJZ_F744kRt5tYKm5KGGo,Bethlehem Baptist Church,42.2860252,-71.0800471,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4
ChIJldvzW3Nx44kRnTk_XIjIdAs,Primera Iglesia Baptista,42.4098189,-71.0561625,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJLeeHEZN744kRSqeYtx6Hpu8,Codman Square Chiropractic and Rehabilitation,42.2912848,-71.0714599,Park,square,health; point_of_interest; establishment,OPERATIONAL,3
ChIJlegDpmd344kRZ8VMOsqJ5xM,John F Kennedy Memorial Park,42.3706642,-71.1231275,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,272
ChIJleHDjpJ744kRKiS-YiFd6zg,Greater Life Baptist Church,42.2887606,-71.0709801,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,6
ChIJleUSwVR344kRjIlC2ItCLjw,City Clerk's Office,42.3671354,-71.10564920000002,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,1
ChIJlf__P3h644kRowdlAyul8Mg,Boston Chinese Evangelical Church (English & Cantonese),42.3483392,-71.0644847,Place of Worship,place of worship,place_of_worship; point_of_interest; establishment,OPERATIONAL,2
ChIJLfb1Jl5444kRiGPhG8RFoCI,Hillside Cafe,42.3363825,-71.1684222,Social Business,cafe,cafe; food; point_of_interest; establishment,CLOSED_TEMPORARILY,33
ChIJlff3UAFt44kRVMcI0GL_Eqw,Christian Congregation in the United States - Boston,42.4537168,-70.9603815,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,32
ChIJlQwTsw9644kRduc-YM1B-D0,Barnes & Noble,42.3460583,-71.0816679,Social Business,bookstore,book_store; cafe; food; point_of_interest; store; establishment,OPERATIONAL,1248
ChIJlRHgG5N744kRivD5i7CguGE,Codman Square Neighborhood Development Corporation,42.2908118,-71.0719917,Park,square,finance; point_of_interest; establishment,OPERATIONAL,2
ChIJlSaNHpN744kROQ54SH0oTtM,Lucky 99 Center,42.29056749999999,-71.0719062,Park,square,point_of_interest; store; establishment,OPERATIONAL,24
ChIJLT7s_KZ844kRBu7Hm4o5D3Q,Wollaston Branch Library,42.2668164,-71.0179248,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4
ChIJlTXLp_1944kRI2wsUj2fxPs,Ryan Wading Pool,42.270519,-71.0858288,Park,park,park; point_of_interest; establishment,OPERATIONAL,1
ChIJLUauPQZ544kRPnlL_zuKLAU,Solid Ground Cafe,42.3336876,-71.10546,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,79
ChIJlUCXKsNw44kRZ8BK9TFF4P0,Sullivan Square Convenience,42.3838648,-71.07657069999999,Park,square,convenience_store; food; point_of_interest; store; establishment,OPERATIONAL,0
ChIJLUDFS8Zx44kRvMcABdPvD8o,Robbos,42.3617615,-71.056827,Place of Worship,place of worship,place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJlUOxkoVw44kRWmp8jHQkEGw,Community Preservation Coalition,42.3568573,-71.0579963,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0
ChIJLUrg7od344kRlBVdycXriY8,The Danish Pastry House,42.369553,-71.15504349999999,Social Business,cafe,bakery; cafe; food; point_of_interest; store; establishment,OPERATIONAL,96
ChIJlVHHWkB744kRsCrs4SbshdE,Dunkin',42.2877814,-71.0238229,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,273
ChIJLw8wo4Vw44kRWkWR0c03LH4,Boston City Hall,42.360406,-71.057993,Community Space,city hall,city_hall; tourist_attraction; local_government_office; point_of_interest; establishment,OPERATIONAL,256
ChIJLWe1X3h344kRifd8s49AoFs,Henry Wadsworth Longfellow Gravesite,42.3737098,-71.1431382,Park,fountain,point_of_interest; establishment,OPERATIONAL,3
ChIJLwiRGIB544kRUx7XAb0Hp-g,Community Church of God,42.32160409999999,-71.0986633,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,1
ChIJlWMkfUh644kRoHHTy25c_ls,Faith Family Center,42.3253972,-71.0705727,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJLWnxc6V744kRjSEkzaZ40W4,Reign Drink Lab,42.3039083,-71.0590204,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,137
ChIJLWpAptNx44kRPHYC1xdqx0s,Putnam Square Park,42.3803642,-71.03297810000001,Park,park,park; point_of_interest; establishment,OPERATIONAL,2
ChIJLWpAptNx44kRPHYC1xdqx0s,Putnam Square Park,42.3803642,-71.03297810000001,Park,square,park; point_of_interest; establishment,OPERATIONAL,2
ChIJlx1NVfWR5IkRHZGvwna0WHg,Citadel of Love Worship Center,42.3163211,-71.0642158,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,2
ChIJlx4GQEtj44kRZLUCzj4n7I0,Chinese Baptist Church of Greater Boston,42.2680632,-71.0209744,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,9
ChIJlXWSAcN544kRUhTB5bRt_W0,LimeRed Teahouse,42.3518397,-71.1241295,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,209
ChIJLy4SOz5x44kRqNLngBIFwnM,North Square Stories,42.3639399,-71.0533724,Park,square,art_gallery; point_of_interest; establishment,OPERATIONAL,0
ChIJLYCLDPt744kRIkMsg1aulMQ,Bethel Church of God Seventh Day,42.2712781,-71.0939389,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,1
ChIJLyhN_oNw44kRa_vE81OeW_E,Post Office Square,42.3563555,-71.055543,Park,square,park; point_of_interest; establishment,OPERATIONAL,425
ChIJlyyD6El544kRqDQ6aS65S3I,Archdale Community Center,42.292595,-71.120329,Community Space,community center,point_of_interest; establishment,OPERATIONAL,12
ChIJlyyD6El544kRW_gHkXRb484,BCYF Menino,42.292595,-71.120329,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0
ChIJLZ9pkGd344kR3NQfkkpzEx4,Harvard Kennedy School Library,42.3709802,-71.1217614,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,8
ChIJLZJnWkF344kR3XZJ7dDTNRk,Cabot Science Library,42.376661,-71.1160222,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4
ChIJM-dOFdNx44kRLkoaQ8znYvs,Constitution Beach,42.3844013,-71.00981920000001,Park,park,park; point_of_interest; establishment,OPERATIONAL,839
ChIJm-LmI2py44kRojAb7ZNDsBU,Church of God Ministry of Jesus Christ Intl.– Iglesia de Dios Ministerial- IDMJI,42.4114894,-70.9928049,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,26
ChIJm0inj5Jw44kRjY4vaOivnog,Paul Revere Landing Park,42.3702592,-71.0617656,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,421
ChIJm0yTjVN644kRUEILUpGPKOQ,Dorchester Baptist Church,42.3173681,-71.05649939999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,1
ChIJm1PrHPJw44kRDcBCdZT3MUM,Boston National Historical Park,42.373162,-71.056834,Park,park,tourist_attraction; museum; travel_agency; park; point_of_interest; establishment,OPERATIONAL,8544
ChIJm1wvfc1544kR6msotpKfPc4,Kohi Coffee Company,42.3567376,-71.14284219999999,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,204
ChIJM1yPoiV544kRSu6Iw4_XA6k,University Bible Fellowship,42.3492107,-71.15176810000001,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,1
ChIJM2GM0Tt844kRaE8iovtYHDw,Milton Town Building Department,42.2541099,-71.07975069999999,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,1
ChIJM2GM0Tt844kRhcNQ746tLKI,Milton Town Hall,42.2541099,-71.07975069999999,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,7
ChIJM3icQVN344kRZsmgAwN0zc8,Clement Morgan Park,42.3648634,-71.09868469999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,50
ChIJM3sYVOVx44kRhA9cuu2BKfU,Hill Park,42.4108056,-71.0139315,Park,park,park; point_of_interest; establishment,OPERATIONAL,41
ChIJM3xUvFVx44kRRuyFcVK0N5o,Igreja Assembleia de Deus Missão East Boston,42.3753164,-71.0384016,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJm4_CGFF644kR0kKNM49ZWy0,Saint Teresa of Calcutta church (formerly St. Margaret),42.3209056,-71.05733529999999,Place of Worship,place of worship,place_of_worship; point_of_interest; establishment,OPERATIONAL,20
ChIJM4a7wx9344kROngjZ7wZoEw,BeCause Water,42.3569814,-71.0576224,Park,fountain,point_of_interest; establishment,OPERATIONAL,0
ChIJm4JGJD1644kRc9tg6A4EMxI,Frederick Douglass Square Historic District,42.3360081,-71.08431150000001,Park,square,neighborhood; political,NA,NA
ChIJm5A8PPV644kRusA6ACDMqGg,South Boston Bark Park,42.3300212,-71.0452664,Park,park,park; point_of_interest; establishment,OPERATIONAL,109
ChIJm5hM04x744kRiackaUo6B68,Roberts Playground,42.2856748,-71.07361159999999,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,229
ChIJM5ZVXBpt44kRsy471zIeZeg,Crown Fried Chicken,42.4622222,-70.9652778,Park,square,restaurant; food; point_of_interest; establishment,OPERATIONAL,256
ChIJM6vsHn5544kR5sMR4X3BG-8,Bluebikes Station: Oak Square,42.3505506,-71.16628390000001,Park,square,point_of_interest; establishment,OPERATIONAL,0
ChIJM6WpHvN-44kR8Y3wU60z0C0,Ricolombia Restaurant,42.2560654,-71.1229331,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,14
ChIJm6XJlb9544kRZv9H9q5P568,Cafe Eilat,42.3450597,-71.12701249999999,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,193
ChIJM7dr0Rpu44kRxccNn-kHfPk,One Orr Square,42.4072122,-70.9928486,Park,square,point_of_interest; establishment,OPERATIONAL,1
ChIJM7JDDPJ444kR0rOrGch-HPY,Chestnut Hill Restaurant,42.3231017,-71.1632558,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,137
ChIJM8XMpPdx44kRtJlslH5hNk0,Star books,42.4073556,-71.0550633,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,0
ChIJm9OEP0V344kRAt741ggvLz8,Cooper Information Library,42.37189499999999,-71.1108491,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJMa6ScV1-44kRCE_VQPDZ1Bw,Olympic Pizza,42.2371073,-71.132249,Park,square,meal_delivery; restaurant; food; point_of_interest; establishment,OPERATIONAL,237
ChIJMa8DPQ5x44kR6pPLbl_RNdE,Livraria Brasileira,42.40369099999999,-71.0607182,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,1
ChIJMaLuL9Z-44kRUbAmg3VR4Wk,West Roxbury Parkway,42.2789625,-71.1422522,Park,park,park; point_of_interest; establishment,OPERATIONAL,16
ChIJMcipNi5_44kR_y7MBv2t1MA,Rox Diner,42.2860648,-71.15577929999999,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,448
ChIJmcpOpe1w44kRtWDHwlRfQ6A,Thompson Square Partners,42.3753381,-71.06365170000001,Park,square,point_of_interest; establishment,OPERATIONAL,1
ChIJmct8gs5944kRSSuOckunOMI,Neponset Esplanade Park,42.2650346,-71.0950754,Park,park,park; point_of_interest; establishment,OPERATIONAL,9
ChIJmdT51jJ644kRl_x6rom_TTg,Inner City Business Ventures,42.3187323,-71.08254889999999,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,0
ChIJme0fDdx744kRkewtCrKcph0,Franklin Park Zoo,42.3051999,-71.0902795,Park,park,zoo; tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,4888
ChIJMeuQ2Z9w44kREGXiqsqbTw8,Ether Monument,42.3548251,-71.07141829999999,Park,fountain,tourist_attraction; point_of_interest; establishment,OPERATIONAL,47
ChIJMfrA1C9744kRMLTK9uaXP4c,Carmine's Cafe,42.2970017,-71.0113223,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,76
ChIJMQltKiV_44kRsbGl5xTCEvw,Billings Field,42.2802799,-71.1568968,Park,park,park; point_of_interest; establishment,OPERATIONAL,87
ChIJMR2XfQx644kRJ18HxGPOhg8,Copley Square Hotel,42.34830669999999,-71.0786177,Park,square,lodging; point_of_interest; establishment,OPERATIONAL,689
ChIJMSJoEW5544kRGNg8KUPWopU,First Baptist Church,42.3137649,-71.1146765,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,16
ChIJMSqwEJN744kR3qoXBSd6_qU,Codman Square Laundry,42.2911545,-71.0714223,Park,square,laundry; point_of_interest; establishment,OPERATIONAL,44
ChIJMTA1w9t744kRnzU5wkR69Z4,Tatte bakery and cafe,42.318799,-71.0784153,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,0
ChIJmTAbIUJ744kRdKw9iSArpeQ,Orchard Beach,42.2978935,-71.0060029,Park,park,park; point_of_interest; establishment,OPERATIONAL,3
ChIJMTRpe3d744kRSD_eOIFaEII,Dunkin',42.2838253,-71.0461339,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,62
ChIJMVaYKMB544kRwOmCFIe3Gpw,Dwight Square,42.3458186,-71.12154919999999,Park,square,park; point_of_interest; establishment,OPERATIONAL,12
ChIJmW9WRxpt44kRQOdFmvKDHuc,Western Ave @ Market Square,42.462955,-70.964985,Park,square,transit_station; point_of_interest; establishment,OPERATIONAL,0
ChIJMWMJF_p744kRjeTZlDyDPgw,Ebenezer Community Worship Center,42.2863728,-71.086623,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,1
ChIJmWmrDAh_44kR5kTQDEIq8v8,Society For the Latin Mass,42.2562444,-71.1570567,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJmWrw7-Zs44kRm40GbX1RwpM,East Coast International Church,42.4628762,-70.9464627,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,52
ChIJmWVWGZh544kRc6_-VLwbaXs,Brookline Personnel Department,42.3337343,-71.1211989,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0
ChIJmWVWGZh544kRrXUTFe5l_CY,Brookline Building Department,42.3340226,-71.1206225,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,6
ChIJmWVWGZh544kRYZMmqa2JOmU,Brookline Town Hall,42.3338889,-71.1205556,Community Space,city hall,city_hall; local_government_office; point_of_interest; establishment,OPERATIONAL,16
ChIJmXBw455w44kRwn-mUX-gPec,Charles Street Supply,42.3574513,-71.0702822,Park,fountain,hardware_store; home_goods_store; point_of_interest; store; establishment,OPERATIONAL,121
ChIJmXDma5N744kRpM8LVtQ7w3I,Codman Square Retail Security,42.29177620000001,-71.07206049999999,Park,square,point_of_interest; establishment,OPERATIONAL,0
ChIJmXTrFoh344kRFXsuslht4cs,Rev.Emmanuel S. Metaxas Community Center,42.3701212,-71.15795899999999,Community Space,community center,point_of_interest; establishment,OPERATIONAL,1
ChIJMz11ywx644kRljD3hprhs3s,Mindful Modern Living,42.3488002,-71.0737246,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0
ChIJMZKLZQpx44kRofeFfVXgjJU,Family Gospel Community,42.405083,-71.050782,Community Space,community center,point_of_interest; establishment,OPERATIONAL,3
ChIJMZouOdp444kR_Dtw5bvLGw4,Starbucks,42.30326,-71.15206599999999,Social Business,cafe,cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,106
ChIJN_hi0_xt44kRzbu1aNzeAlg,Revere Beach,42.420226,-70.98588099999999,Park,fountain,point_of_interest; establishment,OPERATIONAL,6498
ChIJN_HWKHR644kRfiTQsl1blqU,Park Square,42.3511483,-71.0679455,Park,square,night_club; point_of_interest; establishment,OPERATIONAL,4
ChIJN-Tzhrp544kRrp1ICNDkPsQ,Washington Square Dermatology,42.33871269999999,-71.1323812,Park,square,doctor; health; point_of_interest; establishment,OPERATIONAL,7
ChIJN-WJgcZw44kRO1hIBAl7VvU,Zero New Washington Dog Park,42.3800432,-71.0821363,Park,park,park; point_of_interest; establishment,OPERATIONAL,139
ChIJn0z_CPV544kR_Yvwt4R06NY,City Church Boston,42.352873,-71.13259,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,9
ChIJn1fpsxtt44kRVJJjc5D573M,Market Square Convenience,42.4625076,-70.96325829999999,Park,square,convenience_store; food; point_of_interest; store; establishment,OPERATIONAL,1
ChIJN1rc83Z744kRA9CqPor4E3A,Eglise Christ Vivant,42.287022,-71.0463259,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4
ChIJn3ppVoFw44kRVWGGca4l4rw,Norman B. Leventhal Park,42.3562873,-71.05566879999999,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,1020
ChIJN3W6Uit444kRyMaGK4eFUlE,Charles River Park 1,42.3628841,-71.14489840000002,Park,park,park; point_of_interest; establishment,OPERATIONAL,30
ChIJN3WaftF744kR0OP3V7RM13A,Pleasant Hill Baptist Church,42.3145752,-71.08870689999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,14
ChIJN4Uybwxx44kRyPOM7omqr68,Parlin Memorial Library,42.4059865,-71.056817,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,40
ChIJn4yaXRpt44kRRCS-qT0dXJw,Bread of Dreams,42.462178,-70.965482,Park,square,meal_takeaway; bakery; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,216
ChIJn5MsJfZ544kRE8TP-vzSCwc,Cafe Landwer,42.3352785,-71.1503609,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,306
ChIJn5q-WuRx44kRGpSHvSedf8g,Parks & Recreation,42.407698,-71.0103309,Park,park,park; point_of_interest; establishment,OPERATIONAL,7
ChIJn6hBS4B544kRt2zdJLoBcMU,Bluebikes Station: Jackson Square T Stop,42.32289,-71.0999403,Park,square,point_of_interest; establishment,OPERATIONAL,5
ChIJN6qoT9lw44kRrvLBDJATgrg,The Home Depot,42.38999,-71.0797776,Park,fountain,hardware_store; furniture_store; home_goods_store; point_of_interest; store; establishment,OPERATIONAL,1281
ChIJN7JNJ2h344kRUJ5Iv2IhCrg,New Testament Language Project,42.3739888,-71.12092290000001,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJN7w9-M5544kRe91-drN_Ow8,Union Square,42.3536958,-71.13663559999999,Park,square,park; point_of_interest; establishment,OPERATIONAL,38
ChIJn8a8ixp644kRwDnr7DYmXlI,Christian Science Reading Room,42.34554869999999,-71.08667009999999,Social Business,bookstore,book_store; library; point_of_interest; store; establishment,OPERATIONAL,6
ChIJn9h_kcVw44kRPzpaP02_JcI,Assembly of God in Boston,42.3820414,-71.0844963,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJNaiQjLR544kRechaO49eqLU,Washington Square Condominiums,42.3438889,-71.1421826,Park,square,point_of_interest; establishment,OPERATIONAL,6
ChIJNb5dW0V244kR86uoCUvqeqE,Highrock Covenant Church Cambridge,42.3764973,-71.1136343,Place of Worship,place of worship,place_of_worship; point_of_interest; establishment,OPERATIONAL,12
ChIJNbBo5MJ744kRryp3MAmVczQ,Navy Square,42.3513154,-71.0854459,Park,square,point_of_interest; establishment,OPERATIONAL,0
ChIJncAn0ptw44kR0zcHbYTYY8I,Christian Assembly Pentecostal Church,42.360653,-71.06699569999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,1
ChIJNcpyyO1w44kRtL--Hc8piQg,First Church In Charlestown,42.3758654,-71.0637516,Place of Worship,place of worship,place_of_worship; point_of_interest; establishment,OPERATIONAL,7
ChIJndAbuMR_44kRIklBSwFk3a4,SOVEREIGN GRACE BAPTIST BIBLE CHURCH,42.2426232,-71.1439,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
